name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Joghurt gezuckert (Durchschnitt),,,3.7,14.7,3.4,105,2,0.9,0.2,,,13.8,0.1,0.4,10,,,0.01,0.15,0.1,0.29,0.08,,10.9,0.3,2.1,0.1,0.27,,,15,170,120,,0.5,43,0.1,100,k.A.,6.1,,
"Joghurt, Haselnuss",,,3.8,15,4.6,119,2.5,1.6,0.4,,,14,0.1,0.9,11,,,0.01,0.13,0.09,0.31,0.07,,9,0.4,Sp.,0.1,0.78,,,16,150,110,,0.5,46,0.1,100,k.A.,6.5,,
"Joghurt mit Aroma, mager, mit Süssstoffen",,,4.4,7,0.1,47,0.1,0,0,,,7,0.1,0,0,,,0.04,0.17,0.1,0.5,0.07,,2,0.4,Sp.,Sp.,0.03,,,11,210,100,,0.4,45,0.1,120,k.A.,6,,
"Joghurt mit Früchten, mager, mit Süssstoffen",,,4.5,7,0.1,49,0.1,0,0,,,7,0.1,0.9,0,,,0.04,0.17,0.1,0.5,0.07,,2,0.4,4,Sp.,0.03,,,11,210,110,,0.4,45,0.1,120,k.A.,6,,
"Joghurt, Mokka",,,3.7,14.1,3.1,99,1.9,0.7,0.1,,,13.2,0.1,0,9,,,0.01,0.22,0.11,0.26,0.12,,10.3,0.15,Sp.,0.1,0.09,,,13,170,130,,0.4,42,0.1,100,k.A.,6,,
"Joghurt, Mokka, Bio",,,3.4,13.1,3.3,95,2,0.8,0.2,,,12.4,0.1,0,k.A.,,,0.01,0.16,0.1,0.29,0.18,,10.3,0.3,Sp.,0.1,0.12,,,18,200,120,,0.5,42,0.2,100,k.A.,6,,
"Joghurt, nature",,,3.9,4.5,3.6,66,2.2,0.9,0.2,,,4.5,0.1,0,11,,,0.02,0.18,0.09,0.33,0.04,,5,0.3,2,0.1,0.1,,,12,170,140,,0.4,49,0,110,k.A.,16,,
"Joghurt, nature, mager",,,4.7,5.5,0.1,42,0.1,0,0,,,5.5,0.2,0,0,,,0.05,0.26,0.13,0.4,0.06,,13,0.44,Sp.,0.1,Sp.,,,15,210,160,,0.5,60,0.1,130,k.A.,9.5,,
"Joghurt-Salatsauce, hausgemacht",,,2.2,8,26.5,279,3.4,11.2,10.5,,,8,0.7,0,6,,,0.01,0.1,0.07,0.2,0.05,,5.8,0.17,6.5,0.1,10.73,,,7.6,110,76,,0.3,300,0.1,63,k.A.,9.2,,
Joghurt-Salatsauce (ohne Öl),,,3.2,4.5,3,58,1.8,0.7,0.1,,,4.5,0.5,0.1,9,,,0.02,0.15,0.09,0.29,0.04,,7.7,0.25,8.6,0.1,0.1,,,11,160,110,,0.4,200,0,92,k.A.,14,,
"Joghurt, Schokolade",,,3.9,16.9,3.9,120,2.4,0.9,0.2,,,15.5,0.1,0.8,11,,,0.01,0.12,0.09,0.3,0.06,,9,0.3,Sp.,0.1,0.43,,,18,200,130,,0.5,44,0.3,110,k.A.,6,,
"Joghurt, Vanille",,,3.7,14,3,98,1.8,0.7,0.1,,,13.1,0.1,0,9,,,0.02,0.14,0.09,0.34,0.03,,13,0.4,Sp.,0.1,0.08,,,11,130,130,,0.5,45,0,100,k.A.,6.5,,
"Johannisbeere, rot, roh",,,1.6,7.1,0.7,50,0.2,0.1,0.4,,,6.6,0.0,4.6,0,,,0.03,0.04,0.29,0.65,0.04,,10.5,0,33,0,0.8,,,12,230,38,,0.2,5,0.4,38,1.3,1,,
"Johannisbeere, schwarz, roh",,,1.3,9.7,0.9,71,0.1,0.1,0.5,,,9.7,0.0,5.8,0,,,0.04,0.08,0.31,0.34,0.07,,11.5,0,209.3,0,1.5,,,23,330,57,,0.3,2.5,1.2,54,1.4,1,,
"Johannisbeerkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.9,17.2,7.7,161,3.4,2.8,1.1,,,6.8,0.3,3.8,20,,,0.05,0.07,0.25,0.65,0.05,,7.8,0.08,19.4,0.2,1.26,,,15,200,43,,0.4,100,0.6,65,2.6,3.9,,
"Johannisbeerkuchen, hausgemacht (mit süssem Mürbeteig)",,,3.5,22.6,11.7,216,5.8,3.9,1.2,,,10.6,0.1,3.2,19,,,0.05,0.05,0.23,0.52,0.05,,8.3,0.05,19.2,0.1,1.26,,,14,180,34,,0.3,44,0.5,55,k.A.,2.3,,
"Johannisbeerkuchen, hausgmacht, gebacken (mit Blätterteig)",,,3.6,16.4,7.8,158,3.4,3,1.1,,,6.8,0.3,3.8,20,,,0.05,0.07,0.25,0.64,0.04,,7.9,0.08,19.4,0.2,1.3,,,12,200,42,,0.3,120,0.4,55,2.6,3.9,,
"Kaffee löslich, Pulver",,,11.2,42.6,Sp.,253,Sp.,Sp.,Sp.,,,3.6,0.1,19.1,0,,,0.01,0.11,22,0.4,0.03,,1,0,0,0,0,,,390,4380,170,,0.5,58,4.4,350,k.A.,20,,
Kaffeerahm,,,2.6,3.8,15,161,9,3.5,0.7,,,3.8,0.2,0,50,,,0.02,0.14,0.1,0.4,0.02,,2.7,0.5,1,0.3,0.34,,,8.2,140,96,,0.3,77,0,91,k.A.,11,,
"Kaffee, schwarz, ungezuckert",,,0.1,0.3,0,2,0,0,0,,,0,0.0,0.1,0,,,0,0,0.13,0,0,,0,0,0,0,0,,,3.3,26,8,,0,1.3,0,2.1,0,0.1,,
Kakaobutter,,,0.0,0,100,900,59.7,32.9,3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0.5,,,0,0,0,,0,0,0,0,0,0,,
"Kakaogetränk, gezuckert, Pulver",,,6.5,78.5,3.4,386,2,1.1,0.1,,,73.5,0.2,7.7,0,,,0.03,0.06,0.59,0.02,0.1,,12.6,0,0,0,0.07,,,160,1040,45,,2,80,13,210,k.A.,1,,
"Kakaogetränk, gezuckert, zubereitet (mit Milch)",,,3.4,10,3,81,1.7,0.7,0.1,,,9.6,0.1,0.5,10,,,0.02,0.16,0.15,0.32,0.03,,5.6,0.21,1.7,0.1,0.09,,,21,220,110,,0.5,42,0.9,100,k.A.,9.7,,
"Kakaopulver, entölt, ohne Zucker",,,24.8,19.6,12,343,7.1,4,0.4,,,0,0.8,28.9,0,,,0.13,0.2,2.21,0,0.37,,48,0,0,0,0.22,,,600,4020,170,,7.5,320,51,800,7.6,4,,
"Kakaopulver, ohne Zucker",,,22.4,11.6,20.6,380,12.4,6.7,0.6,,,0.9,0.1,29.5,0,,,0.08,0.12,1.15,0.82,0.01,,107,0,0.5,2.7,0.61,,,500,3900,140,,6.4,45,49,690,7.6,4,,
"Kaki, roh",,,0.9,16,0.3,77,0,0.1,0.1,,,13.9,0.0,3.4,0,,,0.03,0.07,0.2,0.14,0.03,,19,0,15.1,0,0.12,,,7.2,160,6.9,,0.4,5,0.1,13,1.3,1.8,,
"Kalb, Brust, gekocht (ohne Zugabe von Fett und Salz)",,,23.5,0,15.5,234,6.6,7.3,1.2,,,0,0.1,0,104,,,0.05,0.22,3.5,1.29,0.18,,6.5,1.37,0,5.4,0.31,,,15,220,6.1,,3.7,41,0.9,160,10,2.7,,
"Kalb, Brust, roh",,,18.3,0,14.5,204,6.2,6.8,1.1,,,0,0.2,0,73,,,0.08,0.19,4.9,1.5,0.32,,7,1.6,0,5,0.29,,,18,310,5.3,,2.6,64,0.6,170,7.2,1.9,,
"Kalb, Eckstück, roh",,,22.2,0,1.6,103,0.5,0.5,0.2,,,0,0.2,0,65,,,0.08,0.28,7.4,1.09,0.47,,14,1.1,0,Sp.,0.26,,,27,370,5,,2.3,64,2.3,220,6.9,0.1,,
"Kalb, Filet, roh",,,21.2,0,3.8,119,1.3,1.3,0.4,,,0,0.2,0,78,,,0.07,0.26,9.08,1.39,0.56,,14,1.2,0,Sp.,0.3,,,25,320,17,,2.5,91,1.4,210,k.A.,0.1,,
"Kalbfleisch (Durchschnitt exkl. Innereien, Kotelett), roh",,,21.1,0,4.8,127,1.9,2.1,0.5,,,0,0.2,0,71,,,0.08,0.23,6.39,1.4,0.45,,10.1,1.47,0,2.5,0.35,,,22,340,9.7,,2.6,66,1.1,200,k.A.,1.3,,
"Kalb, Gehacktes, roh",,,20.5,0,2.6,105,1.1,1.1,0.3,,,0,0.1,0,72,,,0.08,0.19,6.18,1.5,0.51,,7,1.6,0,5,0.5,,,20,330,4.9,,3.3,57,0.8,190,k.A.,1.9,,
"Kalb, Geschnetzeltes, gebraten (ohne Zugabe von Fett und Salz)",,,28.2,0,1.1,123,0.4,0.4,0.3,,,0,0.1,0,89,,,0.05,0.22,8,1.62,0.28,,8,1.51,0,3.7,0.37,,,25,290,5.8,,4.5,59,0.8,230,9.3,2.6,,
"Kalb, Geschnetzeltes, roh",,,22.0,0,1.1,98,0.4,0.4,0.3,,,0,0.1,0,66,,,0.08,0.19,7.4,1.5,0.46,,7,1.6,0,5,0.5,,,22,360,4.8,,3.3,51,0.6,200,6.9,1.9,,
"Kalb, Haxe, geschmort (ohne Zugabe von Fett und Salz)",,,29.7,0,4.3,158,1.3,1.8,0.4,,,0,0.1,0,109,,,0.06,0.35,5.53,1.16,0.32,,14.2,0.94,0,0,0.35,,,26,280,6.6,,3.5,44,3.5,270,9.8,0.2,,
"Kalb, Haxe, roh",,,20.7,0,3.7,116,1.1,1.6,0.4,,,0,0.2,0,70,,,0.08,0.27,5.9,1.06,0.45,,14,1,0,Sp.,0.3,,,26,360,5,,2.3,62,2.3,220,6.3,0.1,,
"Kalb, Kotelett, roh",,,20.7,0,8.7,161,3.6,3.7,0.8,,,0,0.1,0,62,,,0.08,0.19,3.4,1.5,0.62,,7,1.6,0,5,0.79,,,19,340,5.3,,2.9,51,0.6,180,7.2,0.1,,
"Kalb, Leber, roh",,,19.6,4.6,3.4,127,1.3,0.7,1.2,,,0,0.2,0,350,,,0.24,2.54,14.44,7.9,0.9,,240,60,23,0.3,0.37,,,19,300,9,,4,68,7.4,330,40,4.3,,
"Kalb, Milken, roh",,,17.2,0,3,96,1.3,0.8,0.6,,,0,0.2,0,268,,,0.08,0.17,2.58,1,0.03,,15,6,56,Sp.,0.2,,,16,430,4,,1.9,83,1.9,560,6,4,,
"Kalb, Niere, roh",,,15.8,1,3.1,95,1,0.7,0.6,,,Sp.,0.4,0,364,,,0.37,2.5,6.47,4,0.5,,80,28.2,12.7,0.5,0.2,,,16,270,11,,1.8,180,12,240,k.A.,4.2,,
"Kalb, Nierstück, Steak, gebraten (ohne Zugabe von Fett und Salz)",,,27.3,0,3.9,144,1.3,1.3,0.4,,,0,0.3,0,106,,,0.04,0.3,9.82,1.5,0.34,,16.1,1.14,0,0,0.22,,,29,260,21,,3.4,100,1.8,240,k.A.,0.1,,
"Kalb, Nierstück, Steak, roh",,,22.8,0,2.4,113,1,1.1,0.3,,,0,0.1,0,65,,,0.08,0.19,3.4,1.5,0.51,,7,1.6,0,5,0.5,,,21,360,4.7,,2.3,44,0.5,200,7.2,3.5,,
"Kalb, Runder Mocken, roh",,,21.9,0,1.8,104,0.7,0.8,0.3,,,0,0.1,0,63,,,0.08,0.19,7.4,1.5,0.46,,7,1.6,0,5,0.5,,,20,370,4,,2.1,43,0.5,210,6.9,1.8,,
Kalbsbratwurst,,,12.5,1.2,19.2,228,7.9,8.7,1.9,,,1.2,1.9,0,53,,,0.16,0.11,2.54,0.3,0.13,,k.A.,0.65,5.7,0.8,0,,,12,150,20,,1.5,760,0.5,180,5.1,k.A.,,
"Kalbsbratwurst, gebraten (ohne Zusatz von Fett und Salz)",,,13.0,1.3,19.4,232,8,8.7,2,,,1.3,1.8,0,56,,,0.12,0.11,2.3,0.27,0.1,,k.A.,0.62,4.9,0.8,0,,,12,140,21,,1.6,730,0.5,180,5.4,k.A.,,
"Kalb, Schulter, Braten, im Ofen gebraten (ohne Zugabe von Fett und Salz)",,,28.6,0,5.2,161,1.7,2.1,0.5,,,0,0.3,0,121,,,0.08,0.38,7.38,1.71,0.31,,14.8,1.9,0,0,0.22,,,30,330,30,,5.9,120,2,270,10,0.1,,
"Kalb, Schulter, Braten, roh",,,20.2,0,4.6,122,1.6,1.9,0.5,,,0,0.2,0,81,,,0.09,0.29,6.18,1.43,0.39,,11.7,1.7,0,Sp.,0.27,,,23,310,22,,4,91,1.4,200,6.9,0.1,,
"Kalbsgeschnetzeltes an Currysauce, hausgemacht",,,13.1,3.3,5,111,1.6,2.4,0.6,,,1.5,0.5,0.4,46,,,0.03,0.11,2.85,0.68,0.14,,4.6,0.6,0.6,2.3,0.76,,,15,170,15,,2.1,220,1.1,110,k.A.,1.8,,
"Kalbspiccata, zubereitet",,,22.5,5.5,11.6,217,3,5.8,1.4,,,0.1,0.9,0.3,155,,,0.06,0.28,4.56,1.26,0.19,,23.3,1.1,0,0.8,0.81,,,25,230,100,,2.5,340,2.3,260,k.A.,14,,
"Kalbsplätzli, gebraten in HOLL-Rapsöl",,,26.8,0,8.6,185,0.9,5.9,1.1,,,0,1.0,0,83,,,0.05,0.3,7.53,1.11,0.27,,15.1,0.98,0,0,0.57,,,29,280,5.8,,3,390,2.8,240,8.8,0.3,,
"Kalbsplätzli, gebraten (ohne Zugabe von Fett und Salz)",,,28.4,0,1.6,128,0.5,0.5,0.2,,,0,0.2,0,88,,,0.05,0.32,8,1.18,0.29,,16.1,1.04,0,0,0.19,,,31,300,6.1,,3.2,74,3,260,9.3,0.1,,
"Kalbsragout mit Sauce, zubereitet",,,10.7,2.9,3.2,85,0.6,2.1,0.4,,,1.2,0.7,0.6,40,,,0.03,0.09,2.12,0.63,0.14,,8.6,0.53,0.7,2.1,0.6,,,8.8,130,8.9,,2.1,300,0.4,91,k.A.,1,,
"Kalb, Voressen, roh",,,20.0,0,2.4,102,1,1.1,0.3,,,0,0.1,0,72,,,0.08,0.19,6.19,1.5,0.51,,7,1.6,0,5,0.29,,,19,330,4.7,,3.7,57,0.6,190,k.A.,0.8,,
"Kalb, Zunge, roh",,,17.2,1.9,12.2,186,5,5.6,0.6,,,Sp.,0.2,0,100,,,0.15,0.29,3.7,2,0.13,,5,4,2.7,Sp.,0.1,,,17,210,9,,2.6,86,2.8,190,2,2.3,,
"Kalmar, roh",,,14.4,2.2,1.2,77,0.3,0.1,0.4,,,0,0.6,0,247,,,0.04,0.03,1.57,0.24,0.1,,11,3.15,1.6,0.4,1.2,,,44,230,18,,1.1,240,0.2,170,24,13,,
"Kaninchen (Durchschnitt), gekocht (ohne Zusatz von Fett und Salz)",,,26.1,0,8,177,2.7,1.3,2.1,,,0,0.1,0,96,,,0.06,0.07,5.28,0.58,0.18,,7.2,8.22,0,0,0.43,,,22,240,16,,1.8,31,2.2,210,14,0.8,,
"Kaninchen (Durchschnitt), roh",,,20.5,0,7.5,150,2.5,1.2,2,,,0,0.1,0,70,,,0.11,0.07,7.27,0.8,0.3,,8,10,0,Sp.,0.4,,,25,330,14,,1.4,45,1.6,210,10,0.6,,
"Kaninchen, Filet, roh",,,24.3,0,1.5,111,0.5,0.5,0.4,,,0,0.1,0,51,,,0.05,0.11,4,0.69,0.74,,4,8.7,0,k.A.,0.35,,,28,380,4.5,,0.6,33,0.3,210,k.A.,4.1,,
"Kapern, in Essig eingelegt",,,2.2,3.5,0.9,38,0.2,0.1,0.3,,,0.4,4.1,3.6,0,,,0.02,0.14,0.65,0.03,0.02,,23,0,4.3,0,0.88,,,33,40,40,,0.3,1620,0.9,10,k.A.,6,,
"Karotte, gedämpft (ohne Zugabe von Salz)",,,0.7,8,0.4,44,0.1,0.1,0.1,,,6.3,0.1,2.8,0,,,0.03,0.02,0.27,0.32,0.07,,39.6,0,2.8,0,0.3,,,6.7,210,31,,0.2,25,0.1,24,0.2,1.9,,
Karottensaft,,,0.6,6.2,0.1,30,Sp.,Sp.,Sp.,,,4.4,0.1,0.8,0,,,0.05,0.05,0.36,0.21,0.18,,3.6,0,6.4,0,0.51,,,12,250,22,,0.1,32,0.5,35,k.A.,13,,
"Karotte, roh",,,0.6,7.6,0.4,42,0.1,0.1,0.1,,,6,0.1,2.7,0,,,0.03,0.02,0.3,0.34,0.07,,59.4,0,3.1,0,0.27,,,7.1,220,29,,0.2,28,0.1,23,0.2,1.8,,
Kartoffelflocken mit Milchpulver und Salz (Instant-Kartoffelstock),,,11.3,65.5,5.3,365,3.1,1.2,0.5,,,10.3,3.1,4.7,13,,,0.13,0.41,4.51,1.22,0.69,,26.4,0.29,17.7,0.2,0.31,,,71,1230,230,,1.2,1260,2,380,k.A.,6,,
"Kartoffel, früh, ungeschält, im Wasser gekocht (ohne Salz)",,,1.8,13.6,0.1,66,0,0,0,,,1.1,0.0,1.8,0,,,0.13,0.01,0.7,0.51,0.13,,21,0,7,0,0.11,,,18,380,11,,0.2,3,0.6,44,Sp.,Sp.,,
"Kartoffel, geschält, gedämpft (ohne Zugabe von Salz)",,,2.0,15.6,0.1,75,0,0,0,,,0.7,0.0,2.1,0,,,0.07,0.05,1.1,0.33,0.12,,13.1,0,15.8,0,0.06,,,22,350,5,,0.2,0.9,0.2,50,0.2,3.9,,
"Kartoffel, geschält, roh",,,2.0,15.6,0.1,76,0,0,0,,,0.7,0.0,2.1,0,,,0.08,0.05,1.2,0.38,0.14,,21.4,0,19.4,0,0.06,,,23,400,5.1,,0.2,1,0.3,51,0.3,4,,
"Kartoffelgnocchi, gekocht",,,5.0,33.6,2.1,177,0.3,0.5,1,,,1.1,1.0,2,129,,,0.08,0.04,1.6,0.24,0.12,,27.1,0.15,k.A.,0.5,0.92,,,19,180,5.1,,0.5,400,0.7,39,5,60,,
"Kartoffelgratin dauphinois, zubereitet",,,2.5,11.3,7.8,128,4.7,1.8,0.4,,,2.4,0.3,1.3,23,,,0.05,0.11,0.71,0.33,0.09,,10.8,0.07,10.4,0.1,0.22,,,18,310,52,,0.3,130,0.2,71,k.A.,6.4,,
"Kartoffelgratin Savoyer Art, zubereitet",,,2.1,10.6,2.3,75,1.4,0.6,0.1,,,0.5,0.4,1.4,6,,,0.09,0.04,0.79,0.25,0.09,,11.7,0.04,11.4,0,0.08,,,18,280,32,,0.3,150,0.2,53,k.A.,5,,
Kartoffelsalat mit Essig-Öl-Sauce,,,1.7,12.8,3.8,96,0.3,2.2,1.1,,,0.6,0.1,1.7,0,,,0.07,0.04,0.91,0.27,0.1,,10.8,0,13,0,1.15,,,19,290,4.5,,0.2,60,0.2,41,k.A.,3.8,,
Kartoffelsalat mit Mayonnaise-Joghurt-Sauce,,,1.8,12.4,2,78,0.3,0.9,0.8,,,0.8,0.2,1.6,2,,,0.07,0.05,0.88,0.28,0.1,,11.4,0.02,12.6,0,1.09,,,19,280,9.8,,0.2,72,0.2,44,k.A.,5,,
Kartoffelstärke,,,0.6,83.1,0.1,336,0,0,0.1,,,0,0.0,0.1,0,,,0.01,0.01,0.14,0.01,0.01,,0,0,0,0,Sp.,,,6,15,35,,0.2,8,1.8,7,k.A.,1,,
"Kartoffelstock, zubereitet (mit Rahm und Butter)",,,2.0,12.9,8.4,139,5,2,0.4,,,1.1,0.1,1.6,24,,,0.06,0.06,0.88,0.32,0.1,,10.6,0.03,12.5,0.1,0.23,,,19,300,17,,0.2,54,0.2,52,k.A.,4.2,,
"Kartoffelstock, zubereitet (mit teilentrahmter Milch und Butter)",,,2.2,13.2,2.6,88,1.5,0.6,0.1,,,1.4,0.1,1.6,7,,,0.06,0.07,0.89,0.33,0.1,,11.2,0.03,12.6,0,0.11,,,20,310,27,,0.2,56,0.2,57,0.4,4.9,,
"Kartoffelstock, zubereitet (mit Vollmilch und Butter)",,,2.2,13.2,2.8,90,1.7,0.7,0.1,,,1.4,0.1,1.6,8,,,0.06,0.08,0.89,0.33,0.1,,11.2,0.03,12.7,0,0.11,,,20,310,26,,0.2,56,0.2,56,0.4,4.8,,
"Kartoffel, ungeschält, im Ofen gebacken (ohne Zugabe von Fett und Salz)",,,2.5,20.7,0.2,100,0.1,0,0,,,1.4,0.0,2.6,0,,,0.2,0.02,0.9,0.46,0.11,,18,0,6,0,0.05,,,27,600,11,,0.4,2,0.6,45,Sp.,1,,
"Käsealternative, aus Cashewnuss",,,14.5,15.2,35.3,442,5.8,19.5,8.4,,,0.3,1.2,2.6,0,,,0.3,0.07,0.52,0.42,0.27,,34.3,0,0.5,0.3,3.79,,,150,340,44,,3.6,490,3.9,310,12,k.A.,,
"Käsealternative, aus Kokosöl und Stärke",,,0.5,21.2,20.1,272,17.4,1.5,0.4,,,0.3,1.9,2.3,0,,,0.02,0.01,0.1,0.06,0.01,,5.6,0,0.5,0.3,0.26,,,5.2,34,46,,0.1,750,0.2,16,0,0,,
Käse in Salzlake (Kuhmilch),,,16.0,1.4,20.7,256,12.4,4.9,0.9,,,1.4,3.7,0,62,,,0.04,0.33,0.2,0.46,0.19,,49,0.88,Sp.,0.3,0.5,,,20,150,480,,Sp.,1500,0.2,340,k.A.,Sp.,,
Käse in Salzlake (Schaf- und Ziegenmilch),,,14.8,0.7,24.3,281,16.8,4.9,0.8,,,Sp.,2.3,0,65,,,0.02,0.54,0.18,0.14,0.01,,18.9,0.41,Sp.,0.1,0.4,,,12,66,220,,1.2,910,0.1,190,k.A.,80,,
"Käsekuchen, gebacken (mit Blätterteig)",,,13.8,11.7,21.9,300,12.4,5.4,1.3,,,1.2,0.9,0.5,125,,,0.05,0.23,0.15,0.59,0.07,,9.9,0.74,0.2,0.9,0.63,,,22,130,360,,2,380,0.7,290,k.A.,14,,
"Käsekuchen, gebacken (mit Kuchenteig)",,,14.3,14.5,20.8,303,11.8,5.1,1.3,,,1.2,0.9,0.6,122,,,0.05,0.23,0.16,0.61,0.08,,10.2,0.74,0.2,0.9,0.63,,,23,130,360,,2,370,0.7,290,k.A.,14,,
Käsereibutter,,,0.4,0.6,82.5,747,49.5,19.4,3.8,,,0.5,0.0,0,246,,,0,0.02,0,0,0,,0,0,0,1.3,2.2,,,1,18,12,,0.2,10,0,18,k.A.,0,,
"Käseschnitte, zubereitet",,,13.8,26,12.1,272,6.8,2.9,1,,,1,1.4,2.3,73,,,0.11,0.18,0.67,0.52,0.07,,12,0.58,0.1,0.6,0.49,,,34,150,310,,1.9,560,1.2,290,k.A.,16,,
Kebab im Fladenbrot,,,7.6,14.6,3.4,121,0.6,1.5,1,,,2.2,0.6,1.1,15,,,0.06,0.07,1.58,0.28,0.1,,14.5,0.47,4.9,0.1,1.51,,,13,190,24,,0.9,240,0.5,75,k.A.,3.1,,
"Kefe, gedämpft (ohne Zugabe von Salz)",,,4.1,6.9,0.3,52,0,0,0.1,,,2.9,0.0,2.5,0,,,0.15,0.14,0.64,0.4,0.11,,20.9,0,43.7,0,0.44,,,28,180,49,,0.5,1.7,1,65,0,1.8,,
"Kefe, roh",,,3.8,6.4,0.3,48,0,0,0.1,,,2.7,0.0,2.3,0,,,0.17,0.14,0.7,0.41,0.12,,30.7,0,51.3,0,0.39,,,27,190,45,,0.5,1.8,1.1,61,0,1.7,,
Ketchup,,,2.0,26,0.4,117,0.1,0.1,0.2,,,24.8,2.8,0.9,0,,,0.06,0.06,1,0.2,0.16,,10,0,15,0,1.54,,,19,480,19,,0.1,1120,0.9,40,k.A.,0.9,,
"Kichererbse, gekocht (ohne Zugabe von Fett und Salz)",,,7.3,16.8,2,127,0.3,0.5,1.1,,,0.9,0.0,6.2,0,,,0.14,0.04,0.44,0.24,0.09,,68,0,1.2,0,0.58,,,48,330,44,,0.9,3,1.9,140,k.A.,0.2,,
"Kichererbse, getrocknet",,,18.6,44.3,4.9,327,0.6,1.4,2.7,,,2.4,0.0,15.5,0,,,0.52,0.13,1.7,1.11,0.33,,340,0,5.1,0,1.6,,,140,1090,120,,2.4,8.1,5.4,380,k.A.,0.6,,
Kirsch,,,0.0,0,0,245,0,0,0,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,3,2,,0,Sp.,0,0,k.A.,0,,
"Kirsche, gedünstet, abgetropft (ohne Zugabe von Zucker)",,,0.9,12,0.5,58,0.1,0.1,0.1,,,9.2,0.0,1.5,0,,,0.02,0.02,0.17,0.13,0.03,,3.4,0,2,0,0.16,,,8.1,130,11,,0.1,0.7,0.2,17,1.4,1.4,,
"Kirschenkuchen, hausgemacht, gebacken (mit Blätterteig)",,,3.1,20.7,7.6,167,3.3,2.9,0.9,,,9.3,0.3,1.6,20,,,0.04,0.05,0.18,0.27,0.04,,5.9,0.08,2.6,0.2,0.82,,,10,170,22,,0.2,120,0.3,42,2.5,4.1,,
"Kirschenkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.3,21.5,7.4,169,3.3,2.8,0.8,,,9.3,0.2,1.6,20,,,0.04,0.06,0.18,0.28,0.05,,5.8,0.08,2.6,0.2,0.78,,,13,170,23,,0.3,98,0.4,51,2.5,4.1,,
"Kirsche, roh",,,0.8,13,0.4,62,0.1,0.1,0.1,,,10,0.0,1.6,0,,,0.02,0.02,0.18,0.14,0.04,,5.9,0,4.3,0,0.14,,,8.8,190,9.9,,0.1,1,0.2,19,1.2,1.2,,
"Kiwi, roh",,,0.9,11,0.6,58,0.1,0.2,0.3,,,8.9,0.0,2.4,0,,,0.01,0.01,0.27,0.27,0.05,,33,0,75.3,0,2.17,,,13,290,33,,0.1,1,0.2,33,0.3,1.7,,
"Knäckebrot, Vollkorn",,,12.0,57.9,1.7,325,0.2,0.2,1.1,,,1.1,1.5,14.8,0,,,0.31,0.14,1.19,0.85,0.36,,29.6,0,0,0,0.85,,,100,380,26,,3.4,610,4,340,4,3.7,,
"Knäckebrot, Vollkorn mit Leinsamen",,,12.9,52.4,5.8,345,0.7,1,3.7,,,1.1,1.5,16,0,,,0.33,0.12,1.08,0.84,0.34,,33.7,0,0,0,0.8,,,130,410,47,,3.5,610,4.3,360,4.9,3.6,,
"Knäckebrot, Vollkorn mit Sesam",,,13.1,52.4,6.9,354,1,2.1,3.1,,,1.1,1.5,14.6,0,,,0.35,0.14,1.53,0.8,0.36,,43.7,0,0,0,0.77,,,130,390,120,,3.6,610,4.4,370,5.6,3.9,,
"Knoblauch, roh",,,6.4,16.3,0.5,107,0.1,0,0.3,,,1.6,0.0,5.8,0,,,0.2,0.11,0.7,0.36,1.24,,26.1,0,17,0,0.01,,,20,530,11,,0.7,9,1.7,130,2,1.4,,
"Knollensellerie, gedämpft (ohne Zugabe von Salz)",,,1.4,4,0.3,32,0.1,0,0.2,,,1.6,0.1,3.8,0,,,0.05,0.04,0.26,0.5,0.17,,24.9,0,6,0,0.13,,,12,410,40,,0.3,47,0.3,57,0.9,2.4,,
"Knollensellerie, roh",,,1.4,4,0.3,32,0.1,0,0.2,,,1.6,0.1,3.8,0,,,0.06,0.04,0.3,0.56,0.19,,39,0,7.1,0,0.12,,,13,460,40,,0.4,56,0.4,56,0.9,2.4,,
Knöpflimehl,,,12.9,67.6,1.5,347,0.2,0.1,0.5,,,1.4,0.0,5.7,0,,,0.12,0.04,0.51,0.38,0.08,,39.4,0,0,0,0.36,,,46,200,19,,1.5,1.6,2.2,140,k.A.,4.2,,
"Knuspermüeslimischung, angereichert mit Vitaminen und Mineralien",,,10.3,63.4,11.9,420,2.9,3.8,4.3,,,17,0.5,9.1,0,,,0.9,1.2,13.4,5,1.2,,306.3,2.1,66.5,2.5,10,,,130,300,180,,1.9,200,4.3,260,k.A.,1.5,,
